time,accX,accY,accZ,pitch,roll,yaw
37.613333,0.012894,0.003525,-0.990921,-0.000256,0.010794,-0.002512
37.716667,0.012894,0.004501,-0.989975,-0.003956,0.006017,-0.001460
37.820000,0.012756,0.002594,-0.986069,-0.001574,0.000092,0.000813
37.923333,0.011902,0.005493,-0.989029,-0.005017,0.001203,-0.007294
38.026667,0.012924,0.005493,-0.989975,0.002033,0.007232,0.002016
38.130000,0.017044,0.005432,-0.997635,-0.002658,0.004782,-0.004974
38.233333,0.015869,0.003586,-0.989883,-0.005240,-0.010639,0.000656
38.336667,0.012878,0.003540,-0.989960,-0.004825,-0.004845,-0.015521
38.440000,0.015808,0.002594,-0.988907,-0.006328,0.000007,-0.005073
38.543333,0.014801,0.003601,-0.986984,0.005813,-0.007093,-0.002756
38.646667,0.014801,0.001602,-0.989899,-0.001619,0.002442,0.000731
38.750000,0.011978,0.006424,-0.991959,0.007048,-0.002346,-0.003892
38.853333,0.015854,0.004547,-0.988922,-0.002680,-0.001182,-0.005092
38.956667,0.012756,0.000610,-0.988007,0.006787,-0.002264,0.005337
39.060000,0.010040,0.008362,-0.992020,-0.006540,0.002445,0.001835
39.163333,0.014999,0.003479,-0.996689,-0.002657,-0.005952,-0.006318
39.266667,0.010986,0.006424,-0.990997,0.003268,0.002442,-0.000445
39.370000,0.015564,0.001770,-0.978226,0.000973,0.013097,-0.006146
39.473333,0.009842,0.002518,-0.989059,-0.013968,-0.003478,0.005176
39.576667,0.008026,0.010345,-0.988190,-0.019668,-0.032174,-0.008999
39.680000,0.014511,0.021027,-0.999756,-0.056714,-0.047543,0.008009
39.783333,0.004547,0.052094,-1.008987,-0.035777,-0.039254,0.000102
39.886667,-0.008041,-0.009537,-1.000137,-0.010841,-0.018394,-0.066683
39.990000,-0.011642,-0.059509,-1.074722,-0.078088,0.056100,-0.108029
40.093333,-0.009415,0.018906,-1.136459,0.011303,0.150524,-0.077761
40.196667,0.128281,-0.020157,-1.319092,-0.181681,0.030894,-0.247670
40.300000,0.017090,0.032989,-1.202911,0.074959,0.166054,0.049993
40.403333,0.034119,-0.071976,-1.238632,-0.150217,0.019228,0.034680
40.506667,0.039429,-0.027435,-1.204803,0.016374,-0.067926,0.238430
40.610000,0.014374,-0.051712,-1.171295,0.279948,0.164061,0.320669
40.713333,-0.047180,0.009232,-1.096588,0.310499,0.218416,0.271580
40.816667,0.021515,0.013809,-1.105438,0.190201,0.387277,-0.113965
40.920000,0.108414,0.039474,-1.014862,0.267028,0.348826,-0.430882
41.023333,0.147003,0.065826,-0.980957,0.223803,0.589648,-0.507608
41.126667,0.181824,0.047180,-0.869110,0.319536,0.625696,-0.484768
41.230000,0.162186,-0.016830,-0.810867,0.335359,0.437439,-0.251535
41.333333,0.085098,-0.026840,-0.692352,0.537080,0.387712,0.005968
41.436667,0.156708,-0.119324,-0.716019,0.302272,-0.022879,0.037960
41.540000,0.100326,-0.090210,-0.688583,0.296461,-0.211285,0.122986
41.643333,0.136795,-0.127731,-0.815628,-0.048702,-0.270982,-0.105069
41.746667,0.116669,-0.111877,-0.783249,0.295772,-0.510444,0.201252
41.850000,0.097244,-0.139847,-0.881729,0.064986,0.033666,-0.121341
41.953333,0.080139,-0.142853,-0.872452,0.292533,-0.271097,0.088871
42.056667,0.122162,-0.138657,-0.886902,-0.021385,-0.094252,-0.172729
42.160000,0.126267,-0.138351,-0.939270,0.048656,-0.023302,-0.102281
42.263333,0.167191,-0.151993,-0.969177,0.025913,-0.075415,-0.071644
42.366667,0.138245,-0.140274,-0.946716,0.003097,-0.010908,-0.041106
42.470000,0.138428,-0.162231,-0.979599,-0.068201,0.082747,-0.068418
42.573333,0.143692,-0.127579,-0.954422,0.020882,-0.013858,0.023753
42.676667,0.130905,-0.151657,-0.986679,-0.011162,0.006437,0.035327
42.780000,0.119141,-0.145920,-0.987030,-0.006443,0.037016,-0.004860
42.883333,0.127930,-0.146713,-0.980957,-0.041467,-0.040495,-0.016170
42.986667,0.124680,-0.147553,-0.968414,0.038051,-0.017439,0.020345
43.090000,0.132812,-0.146606,-0.976944,-0.008505,-0.038078,-0.017122
43.193333,0.132523,-0.139465,-0.955612,0.075958,-0.019793,0.017063
43.296667,0.125473,-0.152405,-0.965439,0.009842,0.009523,-0.020059
43.400000,0.131607,-0.148483,-0.969208,0.024301,-0.001102,-0.013134
43.503333,0.127579,-0.161408,-0.981842,-0.018697,0.055628,-0.048722
43.606667,0.125336,-0.154312,-0.961533,0.005052,0.015435,-0.023503
43.710000,0.109711,-0.149658,-0.965881,-0.014956,0.081822,-0.051927
43.813333,0.135025,-0.158020,-0.954453,-0.026607,-0.030991,-0.024092
43.916667,0.122864,-0.145706,-0.974304,-0.071808,0.020122,-0.022722
44.020000,0.142944,-0.139679,-0.979630,-0.038343,-0.057338,-0.040592
44.123333,0.141068,-0.138794,-0.984558,-0.033299,0.035414,-0.048979
44.226667,0.137863,-0.143631,-0.977799,-0.005541,0.014143,-0.037450
44.330000,0.149551,-0.148331,-0.973587,0.021319,-0.005635,0.007639
44.433333,0.132507,-0.136475,-0.950775,0.035199,0.080304,0.033947
44.536667,0.140732,-0.151489,-0.982529,-0.049863,0.028499,-0.022527
44.640000,0.139908,-0.135712,-0.971970,0.023165,0.002902,0.029707
44.743333,0.133697,-0.153473,-0.979782,-0.019504,0.013535,0.028409
44.846667,0.130997,-0.132828,-0.969330,0.039704,-0.000875,0.004313
44.950000,0.152451,-0.156204,-0.979248,-0.027183,0.022750,-0.003943
45.053333,0.133469,-0.155319,-0.971039,0.016337,0.019793,0.056431
45.156667,0.146545,-0.146362,-0.969772,0.026092,0.047949,0.010464
45.260000,0.126694,-0.142593,-0.964493,0.019725,0.013941,0.066809
45.363333,0.133514,-0.145416,-0.962357,0.018767,0.053884,0.010478
45.466667,0.127274,-0.147293,-0.950851,0.006472,0.059843,0.013935
45.570000,0.140167,-0.148163,-0.952438,-0.027037,0.000083,-0.008773
45.673333,0.155487,-0.154251,-0.981140,-0.062816,-0.005004,-0.039098
45.776667,0.168472,-0.147202,-0.977936,0.007914,-0.005623,0.007581
45.880000,0.163467,-0.149216,-0.977066,0.027496,0.058634,0.003644
45.983333,0.160477,-0.149231,-0.976196,-0.014673,0.007651,0.030712
46.086667,0.144302,-0.153183,-0.965912,0.024067,0.054208,0.040604
46.190000,0.135269,-0.152222,-0.959351,0.020535,0.017276,0.036779
46.293333,0.141525,-0.151337,-0.972778,-0.017298,0.038258,-0.008343
46.396667,0.168610,-0.153244,-0.990540,-0.054855,0.023422,-0.063060
46.500000,0.175171,-0.146957,-0.966095,0.075890,0.020800,0.019782
46.603333,0.169998,-0.144898,-0.953598,0.035016,0.068109,-0.004316
46.706667,0.151047,-0.145019,-0.947311,-0.000216,0.085856,-0.010136
46.810000,0.173142,-0.139984,-0.955505,-0.040639,0.061644,-0.048758
46.913333,0.161285,-0.164001,-0.983841,-0.025256,0.046773,0.014823
47.016667,0.164124,-0.150971,-0.963440,0.036402,0.022844,-0.009346
47.120000,0.177826,-0.150696,-0.954315,0.022014,-0.011765,-0.017838
47.223333,0.184540,-0.140549,-0.932831,0.048963,0.033450,-0.023063
47.326667,0.180450,-0.119980,-0.856308,0.073826,0.036127,0.004863
47.430000,0.181915,-0.103714,-0.812653,-0.078880,0.130738,-0.034461
47.533333,0.187683,-0.096603,-0.796997,-0.284808,0.120837,-0.042636
47.636667,0.158340,-0.096161,-0.814300,-0.455716,0.061553,0.009096
47.740000,0.168610,-0.128708,-0.914871,-0.559550,0.046347,-0.076073
47.843333,0.202286,-0.047470,-0.866943,-0.294836,-0.168200,0.109701
47.946667,0.183762,-0.092270,-0.980820,-0.444001,0.060846,-0.064899
48.050000,0.164200,0.013657,-0.871277,-0.202143,-0.091916,0.108594
48.153333,0.158340,-0.029816,-0.972214,-0.304971,0.060698,0.027266
48.256667,0.232788,0.002121,-0.986969,-0.338145,-0.135984,-0.004782
48.360000,0.181946,-0.061234,-0.999573,-0.345456,-0.016200,0.083031
48.463333,0.181564,0.031143,-0.969116,0.029123,0.136246,0.167479
48.566667,0.151932,-0.004730,-0.921066,0.018451,-0.065669,0.342594
48.670000,0.190979,-0.030380,-0.969391,0.051774,-0.194235,0.331201
48.773333,0.118957,-0.051651,-0.963409,0.067108,-0.201174,0.350890
48.876667,0.183731,-0.009689,-1.024170,0.065878,-0.420896,0.265592
48.980000,0.123123,-0.023193,-1.033463,-0.027159,-0.254774,0.228404
49.083333,0.155045,-0.031555,-1.098663,-0.215659,-0.139941,-0.068928
49.186667,0.081070,-0.021408,-1.011276,-0.045397,-0.141890,-0.049490
49.290000,0.141586,0.050476,-1.024765,-0.039080,-0.058360,-0.287020
49.393333,0.078186,0.049744,-1.027420,-0.108991,-0.213729,-0.087517
49.496667,0.104950,-0.011917,-1.051529,-0.256591,-0.085108,-0.182037
49.600000,-0.023621,0.015274,-1.031845,-0.046607,-0.181492,0.178055
49.703333,0.112060,0.016861,-1.026276,-0.181785,-0.245328,-0.147210
49.806667,0.043411,-0.006592,-1.040573,-0.032869,-0.180027,0.075180
49.910000,0.088318,-0.029144,-1.081009,-0.057919,-0.155781,-0.129516
50.013333,0.110916,0.006027,-1.031082,0.112007,-0.156018,-0.052219
50.116667,0.051590,0.007248,-1.036575,0.144743,-0.124102,0.181949
50.220000,0.079071,0.024628,-1.003876,0.053864,-0.081297,-0.069217
50.323333,0.075851,0.049301,-1.057602,0.062070,0.028699,-0.013798
50.426667,0.040329,0.041138,-0.981705,0.056088,-0.441686,-0.052809
50.530000,-0.014084,-0.031769,-0.974884,-0.017923,-0.140906,0.061731
50.633333,0.072311,0.057236,-0.975128,0.082590,-0.169470,0.044677
50.736667,0.005875,-0.000488,-0.992065,-0.026309,-0.206394,0.057619
50.840000,-0.007416,0.025833,-0.988724,-0.011871,-0.097265,0.017040
50.943333,0.010193,0.009262,-0.997849,0.001813,-0.014056,0.005146
51.046667,0.011185,0.009293,-0.996841,0.026365,-0.017641,-0.000535
51.150000,0.005829,-0.002441,-0.992050,-0.013710,0.007635,0.037649
51.253333,0.020782,0.003632,-0.988769,0.003317,0.016782,-0.006136
51.356667,0.020554,-0.013107,-0.997421,0.031340,0.010886,-0.004877
51.460000,0.008057,0.009354,-0.990128,0.001957,0.022767,-0.001462
51.563333,0.011993,0.005447,-0.992905,-0.001745,0.001361,0.000637
51.666667,0.011871,0.004501,-0.989029,0.001950,-0.002212,-0.000532
51.770000,0.012878,0.003540,-0.989960,-0.006656,0.003746,0.001788
51.873333,0.008850,0.000549,-0.990051,-0.000542,-0.010522,0.001692
51.976667,0.012756,0.001602,-0.987045,0.007940,-0.006966,0.002934
52.080000,0.008926,0.003494,-0.990066,0.004437,-0.005831,-0.002859
52.183333,0.011887,0.003540,-0.989990,-0.010352,-0.008181,0.002822
52.286667,0.008835,0.001526,-0.989090,0.003090,0.000161,0.001815
52.390000,0.007050,0.004364,-0.994980,0.005497,0.002557,0.003007
52.493333,0.011063,0.004395,-0.996811,-0.004196,0.001330,0.000628
52.596667,0.009842,0.000549,-0.990982,-0.000420,0.008435,-0.003914
52.700000,0.011810,0.004547,-0.986115,-0.007758,-0.002276,-0.002895
52.803333,0.009064,0.005371,-0.994934,0.002054,0.006049,-0.005079
52.906667,0.009933,0.003479,-0.991974,-0.000506,0.002517,-0.000498
53.010000,0.008774,-0.001389,-0.989059,0.009225,-0.003407,0.000659
53.113333,0.007019,0.008362,-0.989182,-0.004004,-0.002300,-0.006346
53.216667,0.010925,0.000504,-0.994842,0.004374,0.002526,-0.000471
53.320000,0.011017,0.005432,-0.992920,-0.012382,-0.007124,-0.012221
53.423333,0.005951,0.002441,-0.992081,0.000544,-0.014076,0.006298
53.526667,0.009888,0.002502,-0.990997,-0.004098,-0.001077,-0.002865
53.630000,0.008041,0.006363,-0.993012,-0.002816,-0.001095,-0.005172
53.733333,0.011948,0.006454,-0.990021,-0.001620,-0.009413,-0.004084
53.836667,0.007843,0.002518,-0.988144,0.012847,0.006133,0.001922
53.940000,0.009003,0.003433,-0.993942,0.005573,-0.009359,0.000584
54.043333,0.008820,0.001541,-0.988129,-0.004212,-0.004650,0.000586
54.146667,0.010849,0.002533,-0.989029,0.000541,-0.002220,0.005262
54.250000,0.005920,0.006424,-0.986282,-0.005307,-0.004693,-0.004048
54.353333,0.009048,0.005386,-0.993958,0.007761,0.003774,0.008827
54.456667,0.010910,0.002502,-0.991943,-0.005311,-0.001121,-0.004016
54.560000,0.006912,0.002487,-0.990112,-0.004091,-0.001119,-0.004009
54.663333,0.015823,0.000610,-0.991806,-0.000706,-0.006970,0.006369
54.766667,0.012878,0.002518,-0.991898,0.001779,0.012055,0.004241
54.870000,0.010956,0.005478,-0.990021,0.005545,0.007231,-0.000393
54.973333,0.010925,0.004486,-0.990021,0.000830,-0.003539,-0.006302
55.076667,0.013016,0.004410,-0.995804,0.004517,0.000027,-0.007406
55.180000,0.006012,0.003418,-0.993042,-0.010284,-0.001140,-0.001705
55.283333,0.008987,0.007401,-0.989120,-0.016255,-0.004760,-0.006399
55.386667,0.010925,0.006454,-0.988098,-0.009000,-0.004728,-0.004045
55.490000,0.007965,0.005447,-0.990097,-0.011354,-0.005952,-0.007529
55.593333,0.008804,0.002548,-0.986175,0.007816,-0.002237,0.005337
55.696667,0.010742,-0.000366,-0.987076,0.000659,-0.008250,-0.000542
55.800000,0.010895,0.004486,-0.989044,-0.004202,-0.002312,-0.001660
55.903333,0.009903,0.002487,-0.991974,0.003267,0.002407,-0.007360
56.006667,0.010025,0.006378,-0.992966,-0.001642,0.001221,-0.006241
56.110000,0.010986,0.005447,-0.991959,-0.010282,0.004815,-0.002774
56.213333,0.012894,0.001511,-0.993835,-0.005337,0.000043,-0.005103
56.316667,0.006912,0.002487,-0.990112,0.004361,-0.002301,-0.002757
56.420000,0.009888,0.004471,-0.989075,0.001854,-0.002273,-0.000442
56.523333,0.009903,0.003510,-0.990036,-0.005275,-0.005916,-0.007456
56.626667,0.007935,0.003479,-0.991043,0.004469,0.009570,-0.007262
56.730000,0.008926,0.005463,-0.988144,-0.004192,0.004850,-0.002708
56.833333,0.008942,0.001465,-0.993942,0.003029,0.008463,0.000836
56.936667,0.009903,0.005478,-0.988113,0.004337,0.010827,-0.002589
57.040000,0.010895,0.004486,-0.989044,0.002028,0.003641,-0.007294
57.143333,0.012802,0.002563,-0.988022,0.001659,0.000196,0.006555
57.246667,0.008896,0.002502,-0.990066,-0.000504,0.002497,-0.003826
57.350000,0.010025,0.007385,-0.992004,0.006688,0.004931,0.000863
57.453333,0.010971,0.005463,-0.990982,-0.005448,0.006082,-0.001508
57.556667,0.010880,0.003525,-0.989029,-0.000447,0.009640,-0.006051
57.660000,0.010788,0.001587,-0.987091,-0.000622,-0.003387,0.000771
57.763333,0.012909,0.004486,-0.990936,0.003172,-0.015324,-0.003944
57.866667,0.009888,0.002502,-0.990997,0.000680,0.014457,-0.002507
57.970000,0.013947,0.003510,-0.992828,0.002132,-0.003464,-0.010760
58.073333,0.006882,0.003510,-0.987198,0.000542,-0.005720,0.003094
58.176667,0.009003,0.005417,-0.992020,-0.001465,0.003680,-0.013002
58.280000,0.012848,0.002548,-0.989960,-0.004112,-0.005771,-0.005004
58.383333,0.008881,0.005493,-0.986191,0.005450,0.003827,0.002077
58.486667,0.010834,0.002548,-0.988068,-0.007979,-0.006863,0.003090
58.590000,0.010910,0.001511,-0.992905,-0.004315,0.022884,0.002223
58.693333,0.011826,0.001572,-0.989990,0.003157,-0.010467,-0.002666
58.796667,0.004944,0.004410,-0.989212,-0.002774,-0.015260,-0.008501
58.900000,0.008850,0.002518,-0.988129,0.006935,0.004996,-0.007107
59.003333,0.009964,0.003464,-0.992935,-0.007699,0.002594,-0.007210
59.106667,0.010986,0.003464,-0.993881,-0.004146,-0.005656,-0.002609
59.210000,0.008896,0.004471,-0.988144,-0.004149,-0.003276,-0.002587
59.313333,0.014709,0.001648,-0.986008,-0.003087,0.011092,0.003362
59.416667,0.007812,-0.000427,-0.990066,-0.001709,0.008663,-0.002437
59.520000,0.011917,0.006454,-0.989044,-0.000732,0.002798,0.006770
59.623333,0.013702,0.000671,-0.985046,-0.009125,-0.010315,0.002002
59.726667,0.011902,0.006470,-0.988083,-0.004196,0.002762,-0.000166
59.830000,0.009872,0.002518,-0.990036,-0.012754,-0.010330,0.000825
59.933333,0.011047,0.006378,-0.993912,-0.008931,-0.006771,-0.004879
60.036667,0.013992,0.005463,-0.992844,0.004608,-0.005601,-0.009421
60.140000,0.010818,0.003571,-0.986115,0.004168,0.000495,0.006829
60.243333,0.007935,0.005447,-0.989120,-0.000570,-0.004276,0.002159
60.346667,0.008881,0.003510,-0.988129,0.004492,-0.001951,-0.004733
60.450000,0.008850,0.000549,-0.990051,-0.007635,-0.010321,-0.007190
60.553333,0.010925,0.003510,-0.990967,-0.000505,0.005260,-0.000043
60.656667,0.008957,0.002457,-0.992966,0.005536,-0.000659,0.002251
60.760000,0.008926,0.002472,-0.992004,0.001851,-0.006605,0.003333
60.863333,0.004807,0.001526,-0.986282,0.000949,0.000468,-0.008149
60.966667,0.010818,0.001556,-0.989029,-0.011498,0.002913,0.001059
61.070000,0.009872,0.003510,-0.989059,-0.003805,-0.000771,-0.012815
61.173333,0.010986,0.003464,-0.993881,-0.004108,0.005323,-0.001164
61.276667,0.006927,0.004440,-0.989151,0.003023,0.005397,0.005817
61.380000,0.008850,0.002518,-0.988129,-0.002818,0.006530,-0.003434
61.483333,0.010941,0.006439,-0.989059,0.001972,0.001809,0.000020
61.586667,0.008896,0.003494,-0.989090,0.002208,0.014816,-0.009116
61.690000,0.007843,0.002518,-0.988144,0.000762,0.001848,0.000044
61.793333,0.012955,0.004456,-0.992874,-0.007642,-0.008918,-0.004729
61.896667,0.005844,0.001511,-0.988205,0.000887,0.000616,-0.004595
62.000000,0.009918,0.004471,-0.990051,0.000743,-0.002859,0.001188
62.103333,0.009872,0.002518,-0.990036,0.004403,-0.005233,0.001187
62.206667,0.012024,0.006393,-0.993896,0.003399,-0.004118,-0.006907
62.310000,0.012817,0.000580,-0.990906,0.011915,-0.008815,-0.005718
62.413333,0.006943,0.001465,-0.993012,0.004437,-0.002824,0.000080
62.516667,0.009872,0.001511,-0.991974,-0.001856,0.006750,0.007073
62.620000,0.008789,0.002563,-0.985199,0.001028,0.001890,-0.009122
62.723333,0.010864,0.001541,-0.990967,0.006975,-0.002809,-0.003347
62.826667,0.007950,0.002457,-0.992981,-0.002627,-0.004067,-0.009196
62.930000,0.009796,-0.000412,-0.990021,-0.010051,-0.015895,-0.004688
63.033333,0.003021,0.005386,-0.990234,-0.003939,0.003144,-0.005639
63.136667,0.011002,0.004425,-0.993896,-0.004059,-0.001574,-0.001054
63.240000,0.007858,0.001526,-0.990082,0.014232,0.010392,-0.000818
63.343333,0.012939,0.005478,-0.990936,0.004573,0.004397,-0.004396
63.446667,0.007935,0.003479,-0.991043,-0.004248,0.009238,0.006011
63.550000,0.006912,0.004456,-0.988190,-0.005239,0.004446,-0.002106
63.653333,0.011856,0.002548,-0.989990,0.002060,-0.009813,-0.001038
63.756667,0.009064,0.000397,-1.000732,-0.004114,0.005668,0.001382
63.860000,0.004868,0.001480,-0.989197,-0.000158,-0.006277,-0.009084
63.963333,0.007812,0.001541,-0.988144,0.000832,-0.027613,-0.000017
64.066667,0.009872,0.001511,-0.991974,0.005736,-0.015676,-0.001009
64.170000,0.009781,0.002563,-0.986145,0.008114,-0.016841,0.001307
64.273333,-0.002274,-0.004410,-0.986420,0.015286,-0.028677,0.007024
64.376667,-0.001190,-0.004440,-0.990280,-0.002820,-0.026349,0.000037
64.480000,0.002808,-0.000458,-0.987289,-0.001939,0.005888,0.011904
64.583333,0.001068,0.000366,-0.997055,-0.007640,-0.010499,0.042960
64.686667,0.003906,0.000488,-0.991135,0.008184,-0.020354,-0.000971
64.790000,0.000916,-0.002518,-0.993149,0.009256,-0.028630,0.004744
64.893333,0.014801,-0.004349,-0.996643,0.015937,-0.045061,0.028927
64.996667,0.061646,-0.030182,-0.992294,0.025131,-0.130016,0.234169
65.100000,-0.051544,0.006775,-0.986847,0.031733,-0.111448,0.442618
65.203333,0.040100,-0.030609,-1.005508,0.026883,-0.109131,0.304939
65.306667,-0.026230,0.004364,-0.967682,0.042926,-0.099150,0.616329
65.410000,-0.034607,-0.000061,-0.998978,0.032643,-0.032321,0.770748
65.513333,-0.038757,0.000000,-0.990341,0.023963,0.000246,0.820742
65.616667,-0.055847,0.002991,-0.974289,0.029756,-0.029018,0.741838
65.720000,0.069565,-0.052307,-0.971542,0.062652,-0.036506,0.697990
65.823333,-0.066498,0.035843,-0.995209,0.042428,-0.017537,1.087930
65.926667,0.041916,-0.036423,-1.004456,0.065404,-0.005584,0.958592
66.030000,0.069046,-0.042038,-0.934692,0.072031,0.015341,1.165906
66.133333,-0.004700,-0.027374,-0.945511,0.072059,0.006637,1.256066
66.236667,-0.034943,0.032349,-0.991455,0.018433,0.044978,1.162406
66.340000,-0.055267,0.000610,-1.005371,0.061089,-0.036347,0.847224
66.443333,0.082718,-0.044388,-0.974136,0.036945,-0.073303,0.975172
66.546667,0.064545,-0.010254,-0.967087,0.096307,0.119477,1.486342
66.650000,-0.123856,0.053329,-1.028961,0.016728,0.072004,1.907744
66.753333,-0.084793,0.006088,-1.009109,0.082725,0.059982,1.357309
66.856667,0.071228,-0.020920,-0.966843,0.058478,0.023748,1.170583
66.960000,-0.118454,0.030548,-0.981995,0.015811,0.020973,1.397075
67.063333,-0.025208,0.024582,-0.993057,0.009521,0.041530,1.039740
67.166667,-0.060181,0.031692,-1.018356,-0.003478,0.013594,0.979255
67.270000,0.000626,-0.015244,-0.994049,0.003268,-0.006473,0.864575
67.373333,0.027588,-0.010132,-1.000168,-0.028380,0.039077,0.906462
67.476667,-0.004349,-0.045471,-0.982300,-0.008562,0.021616,1.077637
67.580000,-0.090286,0.023621,-1.010345,0.003074,0.000730,0.871581
67.683333,-0.018005,-0.005661,-0.993637,0.023234,0.031018,0.664880
67.786667,0.024002,-0.034607,-0.999115,0.000344,0.016109,0.336054
67.890000,0.054459,-0.035080,-0.986633,0.001733,0.021681,0.557083
67.993333,-0.035278,-0.009552,-0.978516,-0.005014,0.064075,1.035236
68.096667,-0.046097,0.016449,-0.998428,0.015480,0.137079,0.815041
68.200000,-0.021683,0.007019,-0.992844,-0.009424,0.049086,0.563053
68.303333,0.019241,-0.027817,-0.999283,-0.012581,0.007227,0.408786
68.406667,-0.100601,0.061905,-0.993408,-0.003378,-0.009594,0.520905
68.510000,0.010880,-0.002441,-0.995804,-0.012863,0.010800,0.146197
68.613333,-0.001358,-0.011291,-0.990234,-0.003864,0.011897,0.128950
68.716667,0.021942,-0.027634,-0.987549,0.008434,0.001219,0.261966
68.820000,-0.016663,0.014984,-0.986939,0.000992,-0.034397,0.403902
68.923333,-0.059036,0.062408,-0.990356,-0.008646,0.005952,0.261914
69.026667,-0.004288,-0.005386,-0.985489,-0.008713,0.013023,-0.008740
69.130000,-0.007141,-0.002548,-0.988510,-0.000321,0.001188,-0.003016
69.233333,-0.003143,-0.003494,-0.990356,0.010634,-0.009495,-0.001896
69.336667,-0.000061,-0.004517,-0.997040,0.018498,-0.031081,-0.021716
69.440000,-0.013138,-0.005554,-0.989624,-0.005593,0.048491,-0.035011
69.543333,0.032562,0.018448,-1.060501,-0.030060,0.121872,0.056916
69.646667,-0.005997,-0.004593,-0.997208,0.004312,-0.003478,0.006221
69.750000,-0.006165,-0.001495,-0.985565,-0.000490,0.013146,0.002875
69.853333,-0.002045,-0.002579,-0.995178,0.004392,0.009582,0.002869
69.956667,-0.004089,-0.004517,-0.993256,-0.001792,0.000084,0.006220
70.060000,-0.002151,-0.004486,-0.992248,0.006862,0.008385,0.001715
70.163333,-0.001053,-0.001541,-0.993195,-0.002976,-0.005878,0.005002
70.266667,-0.000137,-0.004471,-0.993149,-0.004106,-0.003531,0.001546
70.370000,-0.001221,-0.004440,-0.989304,-0.004251,-0.015379,0.007222
70.473333,-0.002274,-0.005402,-0.987396,0.006960,0.000026,-0.001832
70.576667,0.000824,-0.002472,-0.989273,0.002019,0.000040,0.000455
70.680000,0.000626,-0.008301,-0.986328,-0.011296,-0.011863,-0.003147
70.783333,-0.004211,-0.002457,-0.985504,-0.002891,-0.002287,0.001614
70.886667,-0.001129,-0.000534,-0.989334,-0.002710,0.002411,-0.005284
70.990000,-0.003311,-0.006393,-0.986435,0.002204,-0.002352,-0.006456
71.093333,-0.003235,-0.007416,-0.991287,-0.005140,-0.008304,-0.005395
71.196667,-0.000107,-0.000519,-0.990280,0.003326,0.002441,-0.002937
71.300000,-0.005096,-0.004532,-0.993286,-0.000569,-0.011761,0.006168
71.403333,-0.001312,-0.004364,-0.984436,-0.002643,-0.004751,-0.007663
71.506667,-0.001251,-0.007385,-0.991226,-0.001609,-0.004686,-0.000715
71.610000,0.000778,-0.005402,-0.990234,-0.002738,-0.002339,-0.004171
71.713333,0.000916,-0.002518,-0.993149,-0.000245,0.007164,-0.006385
71.816667,0.000839,-0.004456,-0.992172,-0.003761,-0.014304,-0.011227
71.920000,0.000824,-0.002472,-0.989273,-0.007742,-0.001116,0.000440
72.023333,-0.001144,-0.002487,-0.990295,-0.000277,0.007174,-0.005228
72.126667,-0.001358,-0.006332,-0.984421,-0.006547,-0.009434,0.001527
72.230000,-0.003174,-0.004471,-0.990341,-0.003020,0.000134,0.006261
72.333333,-0.000183,-0.004440,-0.991211,-0.000451,-0.007044,0.001582
72.436667,-0.002029,0.000397,-0.992279,0.008114,-0.002281,0.000516
72.540000,-0.003174,-0.004471,-0.990341,-0.006425,-0.007095,-0.003079
72.643333,0.001709,-0.007339,-0.990189,0.003385,0.003610,-0.005242
72.746667,-0.000107,-0.001495,-0.991226,0.003143,-0.005777,0.003984
72.850000,0.000763,-0.006393,-0.990219,-0.003831,-0.008284,-0.008804
72.953333,-0.003067,-0.002563,-0.993256,-0.001450,-0.013019,-0.006520
73.056667,0.000702,-0.004364,-0.985367,-0.006332,-0.009456,-0.006515
73.160000,-0.000137,-0.003479,-0.992203,0.002004,0.007280,0.000625
73.263333,0.002838,-0.004440,-0.993073,0.000946,0.000086,-0.005231
73.366667,-0.003021,-0.001587,-0.994232,-0.002870,0.002513,0.000554
73.470000,0.003860,-0.004456,-0.994995,0.007228,0.002458,-0.012068
73.573333,-0.005997,-0.004593,-0.997208,-0.007584,-0.009402,-0.005317
73.676667,-0.004242,-0.004425,-0.986465,-0.000216,0.004869,-0.007460
73.780000,-0.002136,-0.000534,-0.988403,-0.000432,0.004965,0.000644
73.883333,-0.003113,-0.005524,-0.995193,-0.008805,-0.005811,-0.005286
73.986667,-0.000977,-0.001587,-0.997086,-0.005281,0.006137,-0.000530
74.090000,-0.003220,-0.004456,-0.988403,-0.001363,-0.002247,-0.009842
74.193333,-0.001175,-0.006454,-0.993164,-0.000088,0.004875,-0.012084
74.296667,-0.001160,-0.005463,-0.993179,-0.009998,0.002531,-0.006376
74.400000,-0.002167,-0.004471,-0.991272,0.000921,0.003783,-0.004000
74.503333,-0.000168,0.000504,-0.986389,-0.002798,0.001418,-0.001729
74.606667,-0.003174,-0.007462,-0.994202,0.000761,0.008595,0.001826
74.710000,0.000809,-0.004425,-0.990234,-0.005039,-0.008149,-0.008777
74.813333,-0.003113,-0.003525,-0.992294,-0.001300,0.007297,-0.012087
74.916667,-0.003204,-0.005447,-0.990341,-0.010112,0.001426,-0.001777
75.020000,-0.001114,-0.004501,-0.994156,0.010565,0.002691,0.000659
75.123333,-0.000214,-0.006424,-0.992172,0.004499,0.001481,-0.000543
75.226667,0.000946,-0.004517,-0.997024,-0.000475,0.003884,0.002922
