time,accX,accY,accZ,pitch,roll,yaw
2.050000,0.037667,0.043624,-2.043031,-0.022763,-0.011526,-0.055045
2.100000,0.036702,0.052810,-2.043159,-0.022746,-0.011285,-0.064458
2.150000,0.039641,0.061571,-2.042903,-0.023921,-0.012697,-0.071888
2.200000,0.041808,0.067904,-2.042901,-0.022870,-0.011969,-0.062318
2.250000,0.040490,0.069632,-2.042179,-0.023302,-0.015548,-0.045933
2.300000,0.041212,0.073135,-2.042628,-0.020795,-0.016892,-0.036071
2.350000,0.040029,0.073385,-2.042428,-0.015414,-0.020568,-0.030225
2.400000,0.035381,0.071095,-2.042498,-0.012914,-0.022467,-0.020139
2.450000,0.037401,0.067181,-2.042561,-0.008985,-0.022190,-0.023984
2.500000,0.031466,0.074817,-2.042237,-0.011857,-0.017436,-0.022968
2.550000,0.031533,0.076232,-2.042564,-0.015334,-0.015934,-0.047901
2.600000,0.039521,0.078071,-2.042829,-0.008789,-0.017803,-0.061316
2.650000,0.036657,0.073062,-2.042769,-0.006400,-0.017022,-0.044188
2.700000,0.035676,0.073731,-2.042840,-0.007894,-0.015388,-0.046045
2.750000,0.030134,0.075186,-2.042846,-0.004357,-0.015754,-0.050514
2.800000,0.034052,0.073738,-2.043232,-0.003959,-0.019014,-0.050014
2.850000,0.038732,0.068672,-2.043235,-0.009235,-0.018614,-0.047347
2.900000,0.037000,0.061327,-2.042844,-0.008517,-0.017900,-0.028602
2.950000,0.038541,0.057331,-2.043166,-0.009798,-0.016656,-0.011180
3.000000,0.035662,0.047579,-2.042447,-0.007837,-0.015744,0.012662
3.050000,0.035592,0.041148,-2.042119,-0.009449,-0.014503,0.012037
3.100000,0.034599,0.033116,-2.041987,-0.007453,-0.014193,0.022450
3.150000,0.032584,0.023768,-2.041927,-0.003307,-0.011885,0.025412
3.200000,0.032037,0.016701,-2.042190,-0.000310,-0.011161,0.028816
3.250000,0.031701,0.013630,-2.041795,-0.000078,-0.011637,0.023245
3.300000,0.031217,0.012312,-2.042512,0.002259,-0.010838,0.018005
3.350000,0.031712,0.013531,-2.042837,0.003845,-0.010641,0.016535
3.400000,0.031247,0.009853,-2.042842,-0.002559,-0.005587,0.000642
3.450000,0.030315,0.009519,-2.043040,-0.002061,-0.006251,0.000468
3.500000,0.030244,0.009390,-2.043496,-0.002944,-0.006681,0.000212
3.550000,0.030033,0.009062,-2.043698,-0.003595,-0.006231,0.000504
3.600000,0.029770,0.009058,-2.043505,-0.003270,-0.005700,0.000802
3.650000,0.029771,0.009057,-2.043381,-0.002779,-0.006596,0.001088
3.700000,0.029972,0.009258,-2.043246,-0.002848,-0.006306,0.000996
3.750000,0.029574,0.009254,-2.043192,-0.002912,-0.006810,0.000742
3.800000,0.029390,0.009373,-2.043846,-0.002415,-0.006832,0.000881
3.850000,0.029584,0.009574,-2.043454,-0.001570,-0.006137,0.000185
3.900000,0.029387,0.009503,-2.043654,-0.001062,-0.004963,-0.000124
3.950000,0.029926,0.009703,-2.043900,0.000109,-0.005455,-0.000752
4.000000,0.029856,0.009570,-2.043902,0.000122,-0.005862,-0.000615
4.050000,0.029787,0.009372,-2.043902,0.000056,-0.005319,-0.000624
4.100000,0.029979,0.009377,-2.043902,0.000883,-0.005010,-0.000477
4.150000,0.030179,0.009380,-2.043902,0.000582,-0.005658,-0.000730
4.200000,0.030116,0.009442,-2.043902,0.000442,-0.006146,-0.000903
4.250000,0.030244,0.009248,-2.043902,0.001121,-0.005364,-0.001215
4.300000,0.030185,0.009573,-2.043902,0.000991,-0.004743,-0.001688
4.350000,0.030243,0.009445,-2.043902,0.001344,-0.003485,-0.001998
4.400000,0.030515,0.009775,-2.043902,0.002198,-0.003577,-0.002703
4.450000,0.030322,0.009833,-2.043902,0.002625,-0.002791,-0.002631
4.500000,0.030193,0.009963,-2.043902,0.003399,-0.003508,-0.003338
4.550000,0.029865,0.009891,-2.043902,0.003101,-0.003902,-0.003431
4.600000,0.029943,0.010083,-2.043902,0.003034,-0.003737,-0.003055
4.650000,0.029939,0.009886,-2.043902,0.002567,-0.003807,-0.002912
4.700000,0.029733,0.009622,-2.043902,0.001625,-0.004911,-0.003168
4.750000,0.029728,0.009427,-2.043641,0.001394,-0.004263,-0.002709
4.800000,0.029740,0.009354,-2.044234,0.000764,-0.004248,-0.002487
4.850000,0.029926,0.009233,-2.043783,0.001015,-0.003513,-0.001791
4.900000,0.029525,0.009097,-2.043589,0.000718,-0.003739,-0.001878
4.950000,0.029521,0.009100,-2.043457,0.000174,-0.004521,-0.001970
5.000000,0.029771,0.009176,-2.042999,-0.000043,-0.004589,-0.002131
5.050000,0.029357,0.009183,-2.043198,0.003994,-0.003601,-0.000254
5.100000,0.029240,0.009306,-2.043134,0.003370,-0.003909,-0.000496
5.150000,0.030635,0.014599,-2.042934,0.003896,-0.006255,0.001872
5.200000,0.028287,0.026840,-2.042989,0.003370,-0.007547,0.006944
5.250000,0.024373,0.040839,-2.042986,0.003005,-0.006588,0.024146
5.300000,0.020074,0.047689,-2.042908,0.002353,-0.005140,0.024845
5.350000,0.013550,0.051471,-2.042582,-0.001374,-0.002462,0.021837
5.400000,0.020645,0.060750,-2.042391,-0.001306,-0.003342,0.010796
5.450000,0.022041,0.064163,-2.042652,0.003173,-0.003585,0.008115
5.500000,0.026392,0.069169,-2.042137,0.001149,-0.003078,-0.006934
5.550000,0.017821,0.076395,-2.042787,0.001382,-0.004721,0.003075
5.600000,0.015827,0.084753,-2.042787,-0.001527,-0.006006,0.018084
5.650000,0.014946,0.084669,-2.042787,-0.005564,-0.014965,0.035794
5.700000,0.007761,0.083096,-2.042787,-0.010613,-0.013126,0.054599
5.750000,0.008085,0.078644,-2.042787,-0.009306,-0.014510,0.066931
5.800000,0.012879,0.081124,-2.042787,-0.009647,-0.012460,0.064709
5.850000,0.013088,0.078026,-2.042787,-0.006036,-0.013165,0.072895
5.900000,0.012552,0.083043,-2.042787,-0.008507,-0.008577,0.062123
5.950000,0.012932,0.080321,-2.042787,-0.007454,-0.009700,0.068596
6.000000,0.010999,0.078590,-2.042787,-0.006442,-0.007740,0.082577
6.050000,0.010482,0.075373,-2.042787,-0.005564,-0.008563,0.104631
6.100000,0.012135,0.074662,-2.042787,-0.001482,-0.009108,0.113286
6.150000,0.012777,0.072075,-2.042787,-0.001160,-0.015288,0.104592
6.200000,0.008921,0.061021,-2.042787,0.002548,-0.018443,0.087846
6.250000,0.007846,0.040779,-2.042787,0.003924,-0.020157,0.073029
6.300000,0.009443,0.028768,-2.043047,0.001331,-0.020874,0.054649
6.350000,0.010371,0.025772,-2.042454,-0.001358,-0.021876,0.039891
6.400000,0.011266,0.026640,-2.042906,0.002289,-0.030056,0.028574
6.450000,0.010589,0.027041,-2.043099,0.002844,-0.032262,0.029326
6.500000,0.010133,0.026835,-2.043231,0.003187,-0.030988,0.028798
6.550000,0.009550,0.026690,-2.043698,0.003833,-0.029786,0.029118
6.600000,0.009367,0.026742,-2.043387,0.000220,-0.030036,0.027551
6.650000,0.008961,0.026677,-2.043594,0.001525,-0.029708,0.027559
6.700000,0.007225,0.021123,-2.043607,0.000628,-0.028457,0.024786
6.750000,0.009255,0.009136,-2.043884,0.000135,-0.026042,0.019019
6.800000,0.012641,-0.005002,-2.044159,0.000438,-0.026903,0.001888
6.850000,0.016945,-0.011656,-2.044238,0.000684,-0.027216,0.001885
6.900000,0.023131,-0.015568,-2.044313,0.004255,-0.028999,0.005357
6.950000,0.015503,-0.024783,-2.044195,0.003944,-0.027858,0.017011
7.000000,0.013984,-0.027939,-2.044068,-0.000675,-0.027521,0.019532
7.050000,0.008973,-0.032953,-2.044602,0.000944,-0.027056,0.035046
7.100000,0.017287,-0.039724,-2.043897,0.000890,-0.024366,0.024964
7.150000,0.018895,-0.047829,-2.044233,0.004133,-0.023934,0.010253
7.200000,0.019311,-0.047880,-2.043981,0.007637,-0.015763,-0.008320
7.250000,0.025895,-0.046509,-2.043924,0.012375,-0.018143,-0.027136
7.300000,0.025425,-0.042181,-2.043540,0.011387,-0.016579,-0.038775
7.350000,0.020359,-0.044594,-2.043219,0.011899,-0.018933,-0.036482
7.400000,0.020145,-0.041692,-2.043157,0.008375,-0.017811,-0.044364
7.450000,0.020406,-0.046838,-2.042642,0.010685,-0.022060,-0.033134
7.500000,0.019569,-0.044125,-2.042908,0.009304,-0.021076,-0.039077
7.550000,0.021299,-0.042458,-2.042983,0.007254,-0.024134,-0.053313
7.600000,0.021415,-0.039508,-2.043061,0.006313,-0.022901,-0.075680
7.650000,0.019559,-0.038994,-2.043205,0.002226,-0.021782,-0.083796
7.700000,0.018063,-0.036156,-2.043489,0.002234,-0.015346,-0.074951
7.750000,0.021729,-0.024977,-2.043817,-0.001218,-0.012336,-0.058288
7.800000,0.022549,-0.004546,-2.044088,-0.002342,-0.010450,-0.043475
7.850000,0.020628,0.007591,-2.044160,0.000092,-0.010749,-0.024957
7.900000,0.018833,0.010715,-2.044313,0.003624,-0.009027,-0.011043
7.950000,0.017547,0.009906,-2.043993,0.000008,-0.001396,-0.000586
8.000000,0.018028,0.009832,-2.043688,-0.000137,0.000666,-0.001189
8.050000,0.018096,0.010096,-2.043763,0.000009,-0.000036,-0.000427
8.100000,0.018153,0.010236,-2.043179,-0.000720,-0.000825,-0.000442
8.150001,0.018216,0.010174,-2.043047,-0.000558,-0.000818,-0.000291
8.200000,0.018339,0.010182,-2.042589,-0.000734,-0.000808,0.000321
8.250000,0.018556,0.010439,-2.043038,-0.000480,-0.000330,0.000014
8.300000,0.018555,0.010374,-2.043037,0.000401,-0.000635,0.000629
8.350000,0.018420,0.010373,-2.042912,0.001468,-0.000547,0.000474
8.400001,0.018284,0.010043,-2.043107,0.001489,-0.001574,-0.000082
8.450000,0.018360,0.010238,-2.043300,0.000855,-0.003077,-0.000493
8.500000,0.018090,0.010039,-2.043241,0.000624,-0.004579,-0.000746
8.550000,0.017888,0.009842,-2.043309,0.000937,-0.005832,-0.000069
8.600000,0.017746,0.009648,-2.043052,0.000701,-0.006142,-0.000158
8.650001,0.017413,0.009512,-2.043060,0.000715,-0.006375,-0.000476
8.700000,0.017535,0.009387,-2.042734,0.001128,-0.005176,-0.000547
8.750000,0.017733,0.009454,-2.042666,0.001769,-0.004527,-0.000005
8.800000,0.017998,0.009390,-2.042788,0.001934,-0.003645,0.000073
8.850000,0.017677,0.009513,-2.043056,0.001284,-0.003794,0.000215
8.900001,0.017497,0.009700,-2.043645,0.000961,-0.004657,0.000352
8.950000,0.017371,0.009563,-2.044036,0.001366,-0.004651,0.000505
9.000000,0.017117,0.009686,-2.044368,0.001135,-0.005443,0.000107
9.050000,0.016987,0.009684,-2.044436,0.001471,-0.005362,-0.000202
9.100000,0.017113,0.009558,-2.044301,0.002050,-0.004883,-0.000507
9.150001,0.016977,0.009691,-2.043981,0.002270,-0.004393,0.000421
9.200000,0.017043,0.009826,-2.043849,0.002370,-0.004474,-0.000200
9.250000,0.017359,0.009573,-2.043513,0.001970,-0.004629,-0.000362
9.300000,0.017028,0.009570,-2.043457,0.001491,-0.003920,-0.000753
9.350000,0.016934,0.008860,-2.042999,0.000279,-0.004560,-0.001084
9.400001,0.017152,0.009445,-2.043323,0.001608,-0.003985,0.000847
9.450000,0.017098,0.009501,-2.043844,0.001593,-0.005012,0.001368
9.500000,0.016960,0.009174,-2.043909,0.002150,-0.006118,0.001814
9.550000,0.016818,0.008981,-2.043650,0.001810,-0.006199,0.002182
9.600000,0.016813,0.008720,-2.043712,0.002624,-0.006601,0.002014
9.650001,0.016617,0.008385,-2.044234,0.003187,-0.006842,0.002078
9.700000,0.016619,0.008054,-2.044685,0.002944,-0.007407,0.001822
9.750000,0.016558,0.008049,-2.044757,0.002792,-0.007261,0.001189
9.800000,0.016157,0.007978,-2.044704,0.002776,-0.006947,0.001560
9.850000,0.016150,0.007851,-2.044510,0.002844,-0.006478,0.001776
9.900001,0.015484,0.007781,-2.044332,0.002119,-0.006498,0.001138
9.950000,0.011085,0.009102,-2.044201,0.000547,-0.005529,0.004746
10.000000,0.005591,0.008583,-2.044409,0.000867,-0.005281,0.007508
10.050000,-0.002509,0.009533,-2.044697,0.001150,-0.004887,0.017752
10.100000,-0.008740,0.008679,-2.044730,0.000572,-0.003795,0.017586
10.150000,-0.014087,0.010096,-2.046502,-0.001975,-0.004791,0.015073
10.200000,-0.021388,0.009771,-2.045333,-0.002801,-0.002506,0.024092
10.250000,-0.024721,0.011013,-2.042450,-0.005392,-0.000767,0.017054
10.300000,-0.027282,0.012432,-2.041621,-0.006205,-0.002168,0.013465
10.350000,-0.029272,0.012877,-2.041422,-0.003079,-0.008886,0.017794
10.400000,-0.033657,0.011344,-2.041867,-0.003209,-0.012408,0.025219
10.450000,-0.032060,0.013384,-2.041797,-0.001818,-0.006561,0.015152
10.500000,-0.034429,0.014301,-2.041597,-0.000503,-0.005971,0.020154
10.550000,-0.034998,0.014785,-2.041392,-0.000327,-0.020243,0.004343
10.600000,-0.033540,0.014954,-2.040927,0.003228,-0.016649,-0.001414
10.650000,-0.030888,0.015727,-2.041441,0.001217,-0.007871,-0.012015
10.700000,-0.028605,0.012856,-2.041627,-0.001989,-0.003645,-0.026445
10.750000,-0.028418,0.013594,-2.041618,-0.003297,-0.005319,-0.035674
10.800000,-0.022647,0.011767,-2.041864,-0.003897,-0.014652,-0.049904
10.850000,-0.015314,0.012113,-2.041521,-0.003342,-0.015749,-0.049553
10.900000,-0.021754,0.013914,-2.041573,-0.001348,-0.017695,-0.011871
10.950000,-0.020278,0.011219,-2.040854,-0.003386,-0.016919,-0.005886
11.000000,-0.011735,0.011502,-2.040444,-0.002369,-0.017025,-0.010620
11.050000,-0.003691,0.013878,-2.040373,-0.001802,-0.013762,-0.019876
11.100000,0.005030,0.014307,-2.040481,-0.001402,-0.012395,-0.028836
11.150000,0.004941,0.015468,-2.040860,-0.007635,-0.010939,-0.036064
11.200000,0.005939,0.017088,-2.040777,-0.005696,-0.017491,-0.035452
11.250000,0.006163,0.017734,-2.040515,-0.004644,-0.016986,-0.035242
11.300000,0.006233,0.018062,-2.040576,-0.004572,-0.018067,-0.034819
11.350000,0.006294,0.018199,-2.040187,-0.005043,-0.018597,-0.035401
11.400000,0.006155,0.018068,-2.039995,-0.005268,-0.019125,-0.035979
11.450000,0.006757,0.018137,-2.040239,-0.005514,-0.019011,-0.035779
11.500000,0.010958,0.017076,-2.040119,-0.003959,-0.019480,-0.039046
11.550000,0.016508,0.017402,-2.039715,-0.004441,-0.018997,-0.042159
11.600000,0.024549,0.016578,-2.039688,-0.004713,-0.018742,-0.053063
11.650000,0.030923,0.017492,-2.040107,-0.003890,-0.018547,-0.053240
11.700000,0.036211,0.016202,-2.038531,-0.001189,-0.016737,-0.050690
11.750000,0.043512,0.016395,-2.039830,-0.000225,-0.018677,-0.059060
11.800000,0.046718,0.015217,-2.042845,0.002287,-0.020954,-0.052383
11.850000,0.048955,0.013989,-2.043748,0.002790,-0.019938,-0.049620
11.900000,0.050623,0.013867,-2.043894,-0.001147,-0.013679,-0.054314
11.950000,0.055139,0.015401,-2.043446,-0.000368,-0.009820,-0.061935
12.000000,0.053600,0.013300,-2.043256,-0.002245,-0.015492,-0.052226
12.050000,0.055630,0.012252,-2.043206,-0.003808,-0.015824,-0.057352
12.100000,0.056056,0.011641,-2.043023,-0.003847,-0.001288,-0.040893
12.150000,0.054523,0.011345,-2.043166,-0.007891,-0.005023,-0.035342
12.200000,0.051282,0.010495,-2.042992,-0.005650,-0.014095,-0.024483
12.250000,0.048936,0.013295,-2.043003,-0.002856,-0.018856,-0.010108
12.300000,0.048754,0.012619,-2.043208,-0.001315,-0.016915,-0.000695
12.350000,0.042856,0.014376,-2.043289,-0.000234,-0.007554,0.013564
12.400000,0.035661,0.014359,-2.043566,-0.000134,-0.006814,0.013091
12.450000,0.041921,0.013074,-2.043718,-0.001227,-0.003797,-0.024852
12.500000,0.039968,0.015241,-2.044318,-0.000815,-0.004483,-0.033898
12.550000,0.031551,0.014900,-2.044465,-0.002305,-0.003540,-0.029589
12.600000,0.023381,0.012914,-2.044350,-0.003759,-0.005966,-0.020529
12.650000,0.014940,0.012743,-2.044756,-0.004292,-0.006653,-0.012451
12.700000,0.015033,0.011712,-2.044378,0.001051,-0.007494,-0.005104
12.750000,0.014296,0.010162,-2.044260,-0.000715,-0.000565,-0.005748
12.800000,0.014141,0.009779,-2.044392,-0.001351,-0.001086,-0.005914
12.850000,0.014008,0.009314,-2.044846,-0.000930,-0.000884,-0.005987
12.900000,0.014074,0.009183,-2.044973,-0.000607,-0.000443,-0.005438
12.950000,0.014402,0.009054,-2.045093,-0.000368,-0.000557,-0.004818
13.000000,0.014472,0.009053,-2.045285,-0.000862,-0.001379,-0.004051
13.050000,0.014486,0.009112,-2.045803,-0.000933,-0.001889,-0.003896
13.100000,0.014161,0.009104,-2.046070,-0.000354,-0.001604,-0.003730
13.150000,0.014296,0.009039,-2.046261,0.000130,-0.001070,-0.003020
13.200000,0.013754,0.008977,-2.045626,-0.000842,-0.002682,-0.002491
13.250000,0.013820,0.008913,-2.045688,-0.000753,-0.003025,-0.002177
13.300000,0.013824,0.008846,-2.045945,-0.001377,-0.003924,-0.002485
13.350000,0.013828,0.008711,-2.046268,-0.001847,-0.003710,-0.002473
13.400000,0.013893,0.008513,-2.046459,-0.002557,-0.002783,-0.002687
13.450000,0.013890,0.008383,-2.046458,-0.001735,-0.002642,-0.002359
13.500000,0.013889,0.008384,-2.046393,-0.001964,-0.003616,-0.002278
13.550000,0.013556,0.008317,-2.046336,-0.001149,-0.002917,-0.001714
13.600000,0.013429,0.008379,-2.046534,-0.000817,-0.003648,-0.001318
13.650000,0.013364,0.008178,-2.046860,-0.001125,-0.003591,-0.001381
13.700000,0.013490,0.007918,-2.046855,-0.000458,-0.003134,-0.001434
13.750000,0.013959,0.008118,-2.046973,-0.000367,-0.001883,-0.001252
13.800000,0.014088,0.008121,-2.046839,-0.000498,-0.002226,-0.001857
13.850000,0.013691,0.007986,-2.046914,0.000485,-0.000504,-0.001662
13.900000,0.014261,0.007413,-2.046376,0.002112,0.001778,-0.001226
13.950000,0.017950,0.007064,-2.046338,0.005403,0.004860,0.000691
14.000000,0.019855,0.006429,-2.046604,0.005997,0.003978,0.003174
14.050000,0.028295,0.006140,-2.046180,0.005594,0.002649,-0.008697
14.100000,0.035422,0.007152,-2.044635,0.004787,0.002288,-0.017786
14.150000,0.045645,0.007145,-2.043907,0.003417,0.004597,-0.021146
14.200000,0.050665,0.007599,-2.043764,0.004250,0.009314,-0.021772
14.250000,0.053929,0.010249,-2.043886,0.002746,0.009200,-0.020143
14.300000,0.054973,0.006934,-2.043946,-0.000242,0.012375,-0.005766
14.350000,0.055880,0.003488,-2.043744,-0.003840,0.007944,0.001212
14.400000,0.057090,0.002804,-2.043341,-0.004056,0.016530,0.009020
14.450000,0.056927,0.001036,-2.043198,-0.002652,0.022926,0.020133
14.500000,0.057796,0.001238,-2.043451,-0.001485,0.027917,0.024984
14.550000,0.055657,0.000767,-2.043179,0.001064,0.019236,0.036121
14.600000,0.060618,-0.000463,-2.042642,-0.000756,0.026848,0.033883
14.650000,0.059342,-0.000243,-2.042426,-0.000783,0.020506,0.040938
14.700000,0.062857,-0.001825,-2.042018,-0.004184,0.009692,0.037291
14.750000,0.062345,0.000079,-2.041864,-0.004235,0.021458,0.038650
14.800000,0.063789,0.000385,-2.041591,-0.003872,0.020189,0.046063
14.850000,0.066179,-0.000127,-2.041645,-0.005395,0.025153,0.050747
14.900000,0.064807,-0.003247,-2.041316,-0.004394,0.024618,0.052387
14.950000,0.063826,-0.004545,-2.041040,-0.005757,0.031458,0.054156
15.000000,0.061644,-0.005894,-2.040832,-0.007276,0.027000,0.052816
15.050000,0.062977,-0.004627,-2.040886,-0.007541,0.017561,0.044265
15.100000,0.057230,-0.005091,-2.041323,-0.008639,0.011698,0.045460
15.150000,0.054845,-0.004675,-2.041178,-0.010237,0.008371,0.047056
15.200000,0.052291,-0.004278,-2.040968,-0.008849,0.006482,0.049453
15.250000,0.050064,-0.004844,-2.041018,-0.007136,0.008214,0.048799
15.300000,0.050203,-0.004846,-2.040617,-0.007971,0.007381,0.046094
15.350000,0.048281,-0.005592,-2.040601,-0.007534,0.008408,0.047420
15.400000,0.042877,-0.008005,-2.040390,-0.009253,0.008968,0.050349
15.450000,0.036142,-0.005079,-2.040788,-0.010009,0.007527,0.059898
15.500000,0.033123,-0.004995,-2.040942,-0.015069,0.004011,0.060149
15.550000,0.032122,-0.004469,-2.040395,-0.015266,0.002938,0.057980
15.600000,0.024215,-0.004177,-2.040869,-0.013504,0.005016,0.070582
15.650000,0.027783,-0.012309,-2.042459,-0.012275,-0.002023,0.074410
15.700000,0.018019,-0.012296,-2.043111,-0.009540,-0.002485,0.078123
15.750000,0.013522,-0.013004,-2.043238,-0.010072,-0.007970,0.079459
15.800000,0.010664,-0.015590,-2.043496,-0.009137,-0.008485,0.077532
15.850000,0.010154,-0.012008,-2.043360,-0.006475,-0.012525,0.062855
15.900000,0.009521,-0.008564,-2.043944,-0.003282,-0.008009,0.055509
15.950000,0.008960,-0.007864,-2.043811,-0.003383,-0.016280,0.046948
16.000000,0.009523,-0.006294,-2.044396,-0.004410,-0.022032,0.036476
16.050000,0.008726,-0.006300,-2.044208,-0.006304,-0.027817,0.031089
16.100000,0.011455,-0.005951,-2.044397,-0.008535,-0.019059,0.019738
16.150000,0.007011,-0.004840,-2.044531,-0.006321,-0.026514,0.021915
16.200000,0.008885,-0.004854,-2.044603,-0.006820,-0.020324,0.015795
16.250000,0.005825,-0.003396,-2.044804,-0.002935,-0.009044,0.018996
16.300000,0.007004,-0.005032,-2.044942,-0.001745,-0.019710,0.017047
16.350000,0.006031,-0.005272,-2.045527,-0.002112,-0.018541,0.009092
16.400000,0.004095,-0.004818,-2.045203,-0.000282,-0.023763,0.004326
16.450000,0.005785,-0.001686,-2.044876,-0.001379,-0.022933,0.002452
16.500000,0.007226,-0.000380,-2.045010,0.000695,-0.030982,0.000824
16.550000,0.009794,0.000846,-2.044948,0.002113,-0.026784,0.002155
16.600000,0.008931,-0.000483,-2.045269,0.001790,-0.017287,0.010697
16.650000,0.015415,-0.000083,-2.045331,0.002704,-0.011611,0.009483
16.700000,0.018335,-0.000300,-2.045592,0.004048,-0.008158,0.007483
16.750000,0.021290,-0.000629,-2.045922,0.003631,-0.006223,0.004456
16.800000,0.023659,0.000198,-2.046063,0.001260,-0.008311,0.004615
16.850000,0.023783,0.000137,-2.046457,0.001262,-0.008782,0.007278
16.900000,0.025980,0.001012,-2.046791,0.000782,-0.009676,0.006698
16.950000,0.032048,0.003562,-2.046985,0.001334,-0.011781,0.004024
17.000000,0.038806,0.001284,-2.046916,0.000044,-0.012525,-0.005820
17.050000,0.038330,0.001289,-2.046856,0.001856,-0.012315,-0.007081
17.100000,0.037770,0.001394,-2.047774,0.001931,-0.010750,-0.007260
17.150000,0.037548,0.001142,-2.047130,0.001105,-0.011484,-0.007156
17.200000,0.027386,0.008132,-2.047523,0.001548,-0.004084,-0.001449
17.250000,0.027324,0.008065,-2.047717,0.000495,-0.006175,-0.001979
17.300000,0.026925,0.008125,-2.047599,0.001044,-0.005162,-0.001701
17.350000,0.026782,0.007866,-2.047341,0.001694,-0.004476,-0.002200
17.400000,0.026585,0.007798,-2.047474,0.001609,-0.003869,-0.002549
17.450000,0.026512,0.007868,-2.047088,0.001749,-0.002859,-0.002199
17.500000,0.026392,0.008058,-2.047417,0.001399,-0.002090,-0.001857
17.550000,0.026381,0.008131,-2.046834,0.000993,-0.002598,-0.002375
17.600000,0.026381,0.008197,-2.046769,0.001146,-0.001754,-0.002569
17.650000,0.026251,0.008326,-2.046710,0.001621,-0.001307,-0.002691
17.700000,0.026532,0.008451,-2.047351,0.001375,-0.000706,-0.003201
17.750000,0.026661,0.008323,-2.047347,0.001541,-0.001534,-0.003875
17.800000,0.026663,0.008323,-2.047412,0.000651,-0.002524,-0.004637
17.850000,0.026788,0.007998,-2.047471,-0.000338,-0.002477,-0.004772
17.900000,0.026836,0.007812,-2.046820,-0.000185,-0.003294,-0.004898
17.950000,0.027036,0.007748,-2.046943,-0.000292,-0.002361,-0.004471
18.000000,0.026983,0.007937,-2.047401,0.000417,-0.003015,-0.004131
18.050000,0.027180,0.007940,-2.047331,0.000073,-0.002323,-0.004015
18.100000,0.027244,0.007741,-2.047458,0.000616,-0.002024,-0.003592
18.150000,0.026854,0.008061,-2.047536,0.000597,-0.001253,-0.003476
