time,accX,accY,accZ,pitch,roll,yaw
18.850000,0.764516,6.901097,3594.533073,0.136094,0.304293,66530.265972
18.900000,0.773050,6.901949,3604.750943,0.159692,0.331759,66530.272293
18.950000,0.782883,6.903175,3614.962823,0.186718,0.360521,66530.279345
19.000000,0.794184,6.904882,3625.167623,0.217212,0.390583,66530.287167
19.050000,0.807140,6.907213,3635.365129,0.251059,0.422059,66530.295832
19.100000,0.821950,6.910292,3645.555116,0.288326,0.454922,66530.305317
19.150000,0.838813,6.914280,3655.737577,0.329047,0.489195,66530.315598
19.200000,0.857925,6.919355,3665.912564,0.373279,0.524983,66530.326678
19.250000,0.879493,6.925729,3676.079510,0.421086,0.562313,66530.338586
19.300000,0.903748,6.933672,3686.237187,0.472657,0.601228,66530.351308
19.350000,0.930979,6.943395,3696.384848,0.528026,0.641716,66530.364792
19.400000,0.961495,6.955036,3706.518320,0.587568,0.683682,66530.378906
19.450000,0.995598,6.968881,3716.631233,0.651315,0.726930,66530.393582
19.500000,1.033278,6.985164,3726.709562,0.719780,0.771423,66530.408552
19.550000,1.074790,7.004249,3736.744534,0.792787,0.816990,66530.423910
19.600000,1.120350,7.026314,3746.725411,0.870741,0.863623,66530.439719
19.650000,1.170128,7.051617,3756.642872,0.953615,0.911534,66530.456317
19.700000,1.224428,7.080393,3766.488867,1.040728,0.960436,66530.474132
19.750000,1.283718,7.112993,3776.258750,1.131227,1.010012,66530.493550
19.800000,1.348331,7.149785,3785.947645,1.224616,1.059612,66530.514495
19.850000,1.418336,7.191218,3795.554469,1.320225,1.108728,66530.536468
19.900000,1.493666,7.237843,3805.079314,1.417534,1.156454,66530.558820
19.950000,1.574153,7.290208,3814.526831,1.515830,1.201836,66530.580890
20.000000,1.659633,7.348676,3823.903617,1.614372,1.244222,66530.602321
20.050000,1.750214,7.413637,3833.221879,1.711843,1.283049,66530.623139
20.100000,1.845749,7.485168,3842.492464,1.807550,1.318383,66530.643382
20.150000,1.946258,7.563473,3851.727482,1.900789,1.350582,66530.663214
20.200000,2.051619,7.648574,3860.933617,1.991695,1.380094,66530.682505
20.250000,2.161830,7.740597,3870.119027,2.079593,1.407699,66530.701517
20.300000,2.276907,7.839561,3879.287743,2.164352,1.433368,66530.720071
20.350000,2.396962,7.945430,3888.444190,2.245344,1.457524,66530.738278
20.400000,2.521886,8.058154,3897.592030,2.322643,1.480324,66530.755908
20.450000,2.651560,8.177682,3906.732728,2.396184,1.501820,66530.772838
20.500000,2.785658,8.303891,3915.866381,2.465924,1.522159,66530.788983
20.550000,2.924008,8.436695,3924.994125,2.531874,1.541356,66530.804308
20.600000,3.066460,8.575914,3934.116225,2.594216,1.559290,66530.818745
20.650000,3.212873,8.721480,3943.233642,2.652936,1.576004,66530.832333
20.700000,3.363132,8.873213,3952.346230,2.708060,1.591508,66530.845112
20.750000,3.517154,9.030930,3961.453794,2.759589,1.605713,66530.857088
20.800000,3.674774,9.194422,3970.556413,2.807528,1.618646,66530.868234
20.850000,3.835789,9.363403,3979.654729,2.851749,1.630300,66530.878576
20.900000,3.999936,9.537668,3988.749131,2.892277,1.640735,66530.888167
20.950000,4.167011,9.717131,3997.842743,2.928808,1.650070,66530.897132
21.000000,4.336859,9.901473,4006.939034,2.961380,1.658479,66530.905522
21.050000,4.509587,10.090441,4016.044709,2.989572,1.666033,66530.913516
21.100000,4.685011,10.283600,4025.163467,3.013632,1.672869,66530.921044
21.150000,4.863057,10.480737,4034.300659,3.033246,1.679017,66530.928068
21.200000,5.043713,10.681634,4043.461333,3.048525,1.684298,66530.934340
21.250000,5.226766,10.886034,4052.649897,3.060170,1.688951,66530.939507
21.300000,5.411947,11.093595,4061.868319,3.068960,1.693149,66530.943219
21.350000,5.599060,11.303949,4071.118087,3.075328,1.697277,66530.945584
21.400000,5.788141,11.516588,4080.397206,3.079788,1.701502,66530.947050
21.450000,5.979355,11.730836,4089.702423,3.082672,1.706048,66530.948046
21.500000,6.172912,11.945995,4099.028199,3.084368,1.710950,66530.948868
21.550000,6.368977,12.161602,4108.369113,3.085325,1.716069,66530.949622
21.600000,6.567489,12.377221,4117.718168,3.086312,1.721221,66530.950300
21.650000,6.768699,12.592544,4127.068256,3.087744,1.726323,66530.950902
21.700000,6.972682,12.807201,4136.413630,3.090182,1.731550,66530.951396
21.750000,7.179565,13.020762,4145.749289,3.093907,1.736974,66530.951821
21.800000,7.389271,13.232743,4155.071168,3.099393,1.742729,66530.952106
21.850000,7.602036,13.442675,4164.377783,3.107218,1.748728,66530.952314
21.900000,7.817794,13.650328,4173.667760,3.118074,1.754922,66530.952425
21.950000,8.036724,13.855253,4182.939621,3.131969,1.761360,66530.952516
22.000000,8.258870,14.057089,4192.192088,3.148929,1.767960,66530.952686
22.050000,8.484571,14.255580,4201.425900,3.168890,1.774570,66530.953084
22.100000,8.713750,14.450485,4210.641160,3.191697,1.781129,66530.953945
22.150000,8.946460,14.641515,4219.838685,3.217138,1.787615,66530.955529
22.200000,9.182476,14.828352,4229.019099,3.245295,1.794050,66530.958065
22.250000,9.421678,15.010771,4238.185004,3.276652,1.800462,66530.961483
22.300000,9.663674,15.188517,4247.337316,3.311293,1.806911,66530.965713
22.350000,9.908408,15.361201,4256.477511,3.349380,1.813417,66530.970472
22.400000,10.155656,15.528468,4265.607126,3.391207,1.820090,66530.975669
22.450000,10.405271,15.690091,4274.727817,3.437325,1.826985,66530.981191
22.500000,10.656507,15.845786,4283.839702,3.487726,1.834240,66530.987209
22.550000,10.909012,15.995352,4292.943973,3.543061,1.842095,66530.993607
22.600000,11.162266,16.138639,4302.042689,3.603536,1.850788,66531.000444
22.650000,11.416001,16.275572,4311.139238,3.669341,1.860611,66531.007640
22.700000,11.669879,16.406049,4320.235264,3.740122,1.871852,66531.015197
22.750000,11.923406,16.529872,4329.331472,3.815507,1.884804,66531.023231
22.800000,12.176236,16.646925,4338.428497,3.895502,1.899631,66531.031702
22.850000,12.427900,16.757061,4347.528839,3.980066,1.916316,66531.040613
22.900000,12.677852,16.860186,4356.634436,4.069233,1.935658,66531.049947
22.950000,12.925432,16.956341,4365.750290,4.163271,1.958039,66531.059739
23.000000,13.170209,17.045598,4374.883037,4.261828,1.984065,66531.070055
23.050000,13.411592,17.128108,4384.040220,4.364282,2.014458,66531.080987
23.100000,13.649092,17.203984,4393.228163,4.469508,2.049683,66531.092550
23.150000,13.882248,17.273300,4402.449936,4.576129,2.089949,66531.104826
23.200000,14.110430,17.336335,4411.710329,4.683341,2.135045,66531.117713
23.250000,14.333099,17.393290,4421.009566,4.790063,2.185141,66531.131318
23.300000,14.549861,17.444601,4430.352050,4.895724,2.240078,66531.145531
23.350000,14.760441,17.490630,4439.738459,4.999573,2.300023,66531.160323
23.400000,14.964106,17.531805,4449.168558,5.100742,2.364708,66531.175711
23.450000,15.160464,17.568364,4458.641631,5.198333,2.434166,66531.191617
23.500000,15.349077,17.600742,4468.158017,5.292397,2.508754,66531.207898
23.550000,15.529698,17.629279,4477.719992,5.382965,2.588393,66531.224235
23.600000,15.701880,17.654253,4487.327639,5.470173,2.672735,66531.240326
23.650000,15.865590,17.675890,4496.981251,5.554256,2.761378,66531.255839
23.700000,16.020551,17.694502,4506.679273,5.635509,2.853396,66531.270495
23.750000,16.166832,17.710347,4516.419701,5.713872,2.948233,66531.284096
23.800000,16.304348,17.723663,4526.197826,5.788790,3.045546,66531.296724
23.850000,16.433336,17.734695,4536.012616,5.860206,3.144997,66531.308466
23.900000,16.553729,17.743781,4545.862319,5.928001,3.246412,66531.319620
23.950000,16.665705,17.751231,4555.744817,5.991900,3.349250,66531.330294
24.000000,16.769355,17.757248,4565.657169,6.051371,3.453272,66531.340634
24.050000,16.865355,17.762059,4575.597778,6.106468,3.557998,66531.350447
24.100000,16.953870,17.765860,4585.564723,6.156637,3.662791,66531.359876
24.150000,17.035300,17.768809,4595.555179,6.201768,3.767112,66531.368857
24.200000,17.109819,17.771032,4605.564530,6.241779,3.870442,66531.377493
24.250000,17.177594,17.772666,4615.590493,6.277072,3.972276,66531.385798
24.300000,17.238956,17.773855,4625.631089,6.308068,4.072219,66531.393629
24.350000,17.294149,17.774719,4635.685251,6.334846,4.170035,66531.401039
24.400000,17.343459,17.775373,4645.749491,6.357529,4.265827,66531.408031
24.450000,17.387292,17.775898,4655.823045,6.376170,4.358374,66531.414634
24.500000,17.426180,17.776331,4665.903796,6.390603,4.447249,66531.420802
24.550000,17.460398,17.776718,4675.988670,6.401216,4.531724,66531.426475
24.600000,17.490397,17.777080,4686.073669,6.408567,4.610974,66531.431571
24.650000,17.516575,17.777435,4696.155154,6.413494,4.684613,66531.436089
24.700000,17.539289,17.777793,4706.231209,6.416872,4.752524,66531.439964
24.750000,17.558939,17.778154,4716.298896,6.419115,4.815133,66531.443293
24.800000,17.575877,17.778518,4726.358018,6.420675,4.872347,66531.445997
24.850000,17.590371,17.778885,4736.406174,6.421728,4.924482,66531.448174
24.900000,17.602664,17.779255,4746.442681,6.422506,4.971457,66531.449854
24.950000,17.613123,17.779626,4756.467508,6.423169,5.013699,66531.451038
25.000000,17.622003,17.779994,4766.480776,6.423810,5.051285,66531.451793
25.050000,17.629541,17.780361,4776.482087,6.424423,5.083921,66531.452233
25.100000,17.635916,17.780726,4786.469990,6.425006,5.111812,66531.452532
25.150000,17.641343,17.781086,4796.444170,6.425546,5.135418,66531.452795
25.200000,17.645937,17.781436,4806.404252,6.426030,5.155198,66531.453057
25.250000,17.649871,17.781773,4816.350938,6.426442,5.172010,66531.453300
25.300000,17.653246,17.782094,4826.285107,6.426788,5.186320,66531.453474
25.350000,17.656182,17.782394,4836.209088,6.427115,5.198384,66531.453597
25.400000,17.658733,17.782667,4846.123040,6.427430,5.208447,66531.453683
25.450000,17.660990,17.782922,4856.027350,6.427737,5.216617,66531.453768
25.500000,17.662995,17.783166,4865.922742,6.428043,5.223227,66531.453853
25.550000,17.664801,17.783397,4875.810709,6.428339,5.228398,66531.453928
25.600000,17.666390,17.783617,4885.691981,6.428617,5.232376,66531.454004
25.650000,17.667817,17.783827,4895.567275,6.428845,5.235445,66531.454073
25.700000,17.669100,17.784028,4905.437765,6.429011,5.237786,66531.454142
25.750000,17.670274,17.784213,4915.305382,6.429101,5.239538,66531.454200
25.800000,17.671378,17.784383,4925.170761,6.429144,5.240833,66531.454240
25.850000,17.672426,17.784538,4935.034747,6.429170,5.241754,66531.454280
25.900000,17.673441,17.784683,4944.897565,6.429187,5.242347,66531.454317
25.950000,17.674441,17.784823,4954.760534,6.429200,5.242595,66531.454349
26.000000,17.675432,17.784961,4964.623441,6.429212,5.242725,66531.454371
26.050000,17.676409,17.785093,4974.485932,6.429223,5.242780,66531.454391
26.100000,17.677387,17.785225,4984.347755,6.429235,5.242804,66531.454410
26.150000,17.678366,17.785356,4994.208751,6.429246,5.242824,66531.454431
26.200000,17.679342,17.785488,5004.068970,6.429258,5.242843,66531.454453
26.250000,17.680315,17.785623,5013.928658,6.429269,5.242862,66531.454476
26.300000,17.681287,17.785760,5023.788131,6.429281,5.242881,66531.454502
26.350000,17.682258,17.785898,5033.647246,6.429293,5.242901,66531.454529
26.400000,17.683231,17.786038,5043.505838,6.429305,5.242921,66531.454559
26.450000,17.684208,17.786178,5053.364076,6.429318,5.242940,66531.454590
26.500000,17.685188,17.786320,5063.221907,6.429331,5.242958,66531.454624
26.550000,17.686170,17.786463,5073.079372,6.429344,5.242975,66531.454661
26.600000,17.687154,17.786608,5082.936391,6.429358,5.242992,66531.454702
26.650000,17.688140,17.786755,5092.793006,6.429372,5.243008,66531.454746
26.700000,17.689126,17.786902,5102.648975,6.429387,5.243023,66531.454794
26.750000,17.690115,17.787050,5112.504034,6.429402,5.243037,66531.454845
26.800000,17.691107,17.787199,5122.358179,6.429417,5.243052,66531.454898
26.850000,17.692102,17.787348,5132.211549,6.429431,5.243067,66531.454952
26.900000,17.693102,17.787495,5142.064122,6.429445,5.243081,66531.455008
26.950000,17.694105,17.787642,5151.916142,6.429459,5.243095,66531.455066
27.000000,17.695111,17.787790,5161.767832,6.429472,5.243109,66531.455127
27.050000,17.696119,17.787936,5171.619315,6.429484,5.243122,66531.455190
27.100000,17.697130,17.788083,5181.470507,6.429496,5.243135,66531.455256
27.150000,17.698143,17.788229,5191.321350,6.429508,5.243146,66531.455324
27.200000,17.699160,17.788375,5201.171720,6.429519,5.243158,66531.455394
27.250000,17.700178,17.788519,5211.021442,6.429530,5.243168,66531.455465
27.300000,17.701199,17.788663,5220.870473,6.429539,5.243179,66531.455537
27.350000,17.702223,17.788806,5230.718849,6.429548,5.243189,66531.455610
27.400000,17.703250,17.788949,5240.566591,6.429557,5.243200,66531.455684
27.450000,17.704282,17.789090,5250.413698,6.429565,5.243210,66531.455757
27.500000,17.705318,17.789231,5260.260349,6.429574,5.243220,66531.455830
27.550000,17.706361,17.789371,5270.106502,6.429582,5.243230,66531.455903
27.600000,17.707409,17.789511,5279.952155,6.429592,5.243241,66531.455977
27.650000,17.708462,17.789651,5289.797292,6.429601,5.243251,66531.456050
27.700000,17.709519,17.789790,5299.642036,6.429610,5.243261,66531.456124
27.750000,17.710579,17.789929,5309.486348,6.429620,5.243271,66531.456197
27.800000,17.711642,17.790067,5319.330144,6.429630,5.243281,66531.456270
27.850000,17.712708,17.790203,5329.173368,6.429641,5.243292,66531.456343
27.900000,17.713775,17.790338,5339.016183,6.429651,5.243302,66531.456415
27.950000,17.714842,17.790472,5348.858675,6.429662,5.243312,66531.456486
28.000000,17.715907,17.790605,5358.700785,6.429674,5.243323,66531.456557
28.050000,17.716972,17.790736,5368.542490,6.429686,5.243333,66531.456626
28.100000,17.718036,17.790865,5378.383794,6.429700,5.243344,66531.456693
28.150000,17.719099,17.790993,5388.224795,6.429715,5.243354,66531.456758
28.200000,17.720163,17.791119,5398.065370,6.429730,5.243365,66531.456820
28.250000,17.721226,17.791243,5407.905623,6.429747,5.243375,66531.456879
28.300000,17.722288,17.791366,5417.745755,6.429764,5.243386,66531.456936
28.350000,17.723348,17.791488,5427.585789,6.429783,5.243396,66531.456991
28.400000,17.724406,17.791609,5437.425626,6.429802,5.243406,66531.457045
28.450000,17.725461,17.791730,5447.265231,6.429823,5.243415,66531.457099
28.500000,17.726514,17.791850,5457.104557,6.429844,5.243425,66531.457151
28.550000,17.727566,17.791970,5466.943624,6.429867,5.243433,66531.457200
28.600000,17.728617,17.792089,5476.782370,6.429891,5.243442,66531.457247
28.650000,17.729669,17.792208,5486.620693,6.429915,5.243450,66531.457291
28.700000,17.730719,17.792325,5496.458796,6.429940,5.243457,66531.457333
28.750000,17.731767,17.792442,5506.296924,6.429964,5.243465,66531.457372
28.800000,17.732814,17.792559,5516.135054,6.429988,5.243472,66531.457411
28.850000,17.733859,17.792676,5525.973249,6.430013,5.243479,66531.457448
28.900000,17.734900,17.792792,5535.811755,6.430037,5.243486,66531.457485
28.950000,17.735935,17.792906,5545.650655,6.430061,5.243492,66531.457523
29.000000,17.736963,17.793020,5555.489971,6.430085,5.243499,66531.457562
29.050000,17.737984,17.793133,5565.329585,6.430108,5.243506,66531.457601
29.100000,17.738995,17.793245,5575.169463,6.430130,5.243513,66531.457641
29.150000,17.739997,17.793355,5585.009745,6.430151,5.243521,66531.457681
29.200000,17.740989,17.793464,5594.850469,6.430172,5.243528,66531.457723
29.250000,17.741973,17.793571,5604.691636,6.430192,5.243535,66531.457765
29.300000,17.742950,17.793677,5614.533243,6.430211,5.243542,66531.457807
29.350000,17.743918,17.793782,5624.375515,6.430229,5.243548,66531.457850
29.400000,17.744877,17.793886,5634.218332,6.430246,5.243554,66531.457893
29.450000,17.745828,17.793989,5644.061552,6.430263,5.243560,66531.457937
29.500000,17.746773,17.794092,5653.905312,6.430278,5.243565,66531.457982
29.550000,17.747711,17.794193,5663.749589,6.430293,5.243571,66531.458027
29.600000,17.748642,17.794293,5673.594370,6.430308,5.243578,66531.458072
29.650000,17.749562,17.794392,5683.439559,6.430321,5.243589,66531.458117
29.700000,17.750472,17.794488,5693.285076,6.430333,5.243604,66531.458161
29.750000,17.751370,17.794583,5703.131186,6.430344,5.243623,66531.458204
29.800000,17.752255,17.794676,5712.977952,6.430354,5.243650,66531.458247
29.850000,17.753126,17.794766,5722.825397,6.430364,5.243688,66531.458288
29.900000,17.753985,17.794853,5732.673696,6.430374,5.243744,66531.458329
29.950000,17.754840,17.794936,5742.522837,6.430386,5.243840,66531.458390
30.000000,17.755683,17.795016,5752.372830,6.430401,5.244005,66531.458603
30.050000,17.756516,17.795091,5762.223976,6.430422,5.244273,66531.459129
30.100000,17.757335,17.795163,5772.075774,6.430454,5.244682,66531.460462
30.150000,17.758131,17.795231,5781.928309,6.430499,5.245243,66531.463554
30.200000,17.758899,17.795294,5791.781631,6.430561,5.245954,66531.469827
30.250000,17.759635,17.795355,5801.635251,6.430644,5.246828,66531.480923
30.300000,17.760344,17.795412,5811.488623,6.430758,5.247886,66531.498690
30.350000,17.761020,17.795467,5821.342055,6.430913,5.249138,66531.526650
30.400000,17.761666,17.795519,5831.195787,6.431124,5.250586,66531.568535
30.450000,17.762289,17.795572,5841.048448,6.431411,5.252223,66531.629683
30.500000,17.762886,17.795629,5850.899079,6.431802,5.254039,66531.716799
30.550000,17.763457,17.795686,5860.747702,6.432307,5.256017,66531.837040
30.600000,17.763999,17.795745,5870.594553,6.432951,5.258174,66531.996256
30.650000,17.764516,17.795811,5880.439361,6.433745,5.260554,66532.201741
30.700000,17.765013,17.795883,5890.281533,6.434731,5.263101,66532.465668
30.750000,17.765481,17.795960,5900.121813,6.435922,5.265792,66532.805542
30.800000,17.765922,17.796039,5909.960631,6.437365,5.268604,66533.235543
30.850000,17.766333,17.796123,5919.797510,6.439094,5.271528,66533.769029
30.900000,17.766721,17.796211,5929.631862,6.441123,5.274557,66534.423013
30.950000,17.767088,17.796300,5939.463844,6.443460,5.277676,66535.211453
31.000000,17.767443,17.796389,5949.294161,6.446107,5.280871,66536.148206
31.050000,17.767787,17.796479,5959.122736,6.449062,5.284141,66537.246275
31.100000,17.768118,17.796570,5968.949919,6.452307,5.287466,66538.519838
31.150000,17.768440,17.796667,5978.775681,6.455828,5.290834,66539.986213
31.200000,17.768770,17.796768,5988.600509,6.459630,5.294233,66541.660464
31.250000,17.769113,17.796872,5998.424574,6.463731,5.297660,66543.554724
31.300000,17.769467,17.796985,6008.247734,6.468139,5.301107,66545.675515
31.350000,17.769824,17.797109,6018.069853,6.472850,5.304563,66548.033951
31.400000,17.770194,17.797246,6027.890544,6.477858,5.308008,66550.649647
31.450000,17.770587,17.797394,6037.709668,6.483163,5.311425,66553.538619
31.500000,17.771019,17.797550,6047.527248,6.488744,5.314794,66556.708693
31.550000,17.771481,17.797717,6057.343570,6.494573,5.318102,66560.160684
31.600000,17.772008,17.797886,6067.158063,6.500631,5.321332,66563.900102
31.650000,17.772596,17.798059,6076.971772,6.506884,5.324481,66567.918927
31.700000,17.773241,17.798236,6086.784411,6.513308,5.327553,66572.205231
31.750000,17.773934,17.798419,6096.595934,6.519895,5.330558,66576.747994
31.800000,17.774667,17.798607,6106.406989,6.526627,5.333487,66581.539937
31.850000,17.775472,17.798792,6116.218389,6.533455,5.336340,66586.571840
31.900000,17.776336,17.798978,6126.029726,6.540350,5.339123,66591.820789
31.950000,17.777272,17.799162,6135.840390,6.547268,5.341845,66597.266517
32.000000,17.778301,17.799339,6145.652739,6.554164,5.344511,66602.883862
32.050000,17.779424,17.799509,6155.468760,6.560990,5.347121,66608.645087
32.100000,17.780635,17.799673,6165.288390,6.567730,5.349700,66614.524118
32.150000,17.781911,17.799832,6175.112536,6.574333,5.352305,66620.503075
32.200000,17.783277,17.799981,6184.942007,6.580784,5.354938,66626.560360
32.250000,17.784757,17.800119,6194.777679,6.587019,5.357606,66632.662695
32.300000,17.786315,17.800251,6204.618069,6.593029,5.360311,66638.767343
32.350000,17.787922,17.800376,6214.462414,6.598757,5.363052,66644.843859
32.400000,17.789605,17.800493,6224.311721,6.604167,5.365837,66650.866000
32.450000,17.791321,17.800604,6234.166609,6.609250,5.368664,66656.802595
32.500000,17.793062,17.800711,6244.027001,6.614001,5.371535,66662.630447
32.550000,17.794805,17.800819,6253.891670,6.618426,5.374451,66668.328028
32.600000,17.796548,17.800924,6263.760434,6.622530,5.377419,66673.876452
32.650000,17.798302,17.801027,6273.632777,6.626338,5.380442,66679.256141
32.700000,17.800063,17.801123,6283.508869,6.629865,5.383519,66684.444033
32.750000,17.801800,17.801214,6293.387779,6.633111,5.386654,66689.421801
32.800000,17.803505,17.801301,6303.269286,6.636063,5.389845,66694.176063
32.850000,17.805188,17.801380,6313.153084,6.638719,5.393090,66698.701325
32.900000,17.806870,17.801447,6323.039364,6.641085,5.396387,66702.986699
32.950000,17.808535,17.801502,6332.928672,6.643172,5.399726,66707.011357
33.000000,17.810165,17.801546,6342.820864,6.644984,5.403076,66710.760034
33.050000,17.811734,17.801584,6352.715755,6.646541,5.406405,66714.226896
33.100000,17.813264,17.801612,6362.612921,6.647870,5.409686,66717.413472
33.150000,17.814702,17.801639,6372.512545,6.648988,5.412891,66720.316676
33.200000,17.816063,17.801664,6382.413992,6.649924,5.415984,66722.946830
33.250000,17.817357,17.801686,6392.317482,6.650695,5.418943,66725.317117
33.300000,17.818602,17.801703,6402.223108,6.651311,5.421770,66727.438790
33.350000,17.819807,17.801717,6412.130680,6.651784,5.424471,66729.319017
33.400000,17.820933,17.801733,6422.039683,6.652145,5.427028,66730.966753
33.450000,17.822000,17.801752,6431.950421,6.652411,5.429428,66732.401636
33.500000,17.822993,17.801775,6441.863279,6.652604,5.431668,66733.640309
33.550000,17.823889,17.801800,6451.777144,6.652742,5.433760,66734.701673
33.600000,17.824691,17.801828,6461.690809,6.652839,5.435722,66735.605124
33.650000,17.825407,17.801860,6471.604324,6.652901,5.437552,66736.367832
33.700000,17.826064,17.801896,6481.515108,6.652943,5.439175,66737.000887
33.750000,17.826636,17.801935,6491.422536,6.652970,5.440558,66737.517018
33.800000,17.827099,17.801979,6501.326384,6.652993,5.441757,66737.933904
33.850000,17.827494,17.802028,6511.227151,6.653013,5.442803,66738.271833
33.900000,17.827842,17.802082,6521.125144,6.653034,5.443723,66738.543917
33.950000,17.828124,17.802141,6531.019853,6.653055,5.444522,66738.760566
34.000000,17.828370,17.802206,6540.911067,6.653077,5.445213,66738.932889
34.050000,17.828584,17.802275,6550.798821,6.653098,5.445812,66739.068418
34.100000,17.828778,17.802349,6560.683884,6.653119,5.446329,66739.173566
34.150000,17.828950,17.802426,6570.566374,6.653140,5.446763,66739.253535
34.200000,17.829098,17.802508,6580.446500,6.653161,5.447126,66739.313217
34.250000,17.829221,17.802594,6590.324362,6.653184,5.447429,66739.357710
34.300000,17.829333,17.802685,6600.200715,6.653207,5.447672,66739.390589
34.350000,17.829435,17.802780,6610.075629,6.653230,5.447864,66739.414294
34.400000,17.829525,17.802881,6619.949508,6.653253,5.448010,66739.429992
34.450000,17.829594,17.802988,6629.822293,6.653277,5.448117,66739.439384
34.500000,17.829647,17.803100,6639.693761,6.653300,5.448197,66739.445029
34.550000,17.829690,17.803217,6649.563877,6.653324,5.448270,66739.448460
34.600000,17.829725,17.803340,6659.433016,6.653347,5.448341,66739.450522
34.650000,17.829750,17.803468,6669.301325,6.653372,5.448410,66739.451697
34.700000,17.829773,17.803601,6679.168913,6.653396,5.448477,66739.452448
34.750000,17.829793,17.803738,6689.035776,6.653422,5.448542,66739.452880
34.800000,17.829812,17.803879,6698.901916,6.653449,5.448605,66739.453078
34.850000,17.829827,17.804026,6708.767358,6.653475,5.448668,66739.453161
34.900000,17.829840,17.804179,6718.632170,6.653501,5.448728,66739.453233
34.950000,17.829853,17.804333,6728.496696,6.653527,5.448785,66739.453309
35.000000,17.829866,17.804489,6738.360854,6.653553,5.448841,66739.453388
35.050000,17.829878,17.804646,6748.224648,6.653578,5.448895,66739.453470
35.100000,17.829891,17.804806,6758.088013,6.653604,5.448948,66739.453556
35.150000,17.829904,17.804967,6767.950965,6.653628,5.448998,66739.453646
35.200000,17.829916,17.805131,6777.813455,6.653651,5.449048,66739.453740
35.250000,17.829929,17.805294,6787.676880,6.653675,5.449096,66739.453838
35.300000,17.829940,17.805457,6797.541347,6.653698,5.449142,66739.453938
35.350000,17.829952,17.805620,6807.406635,6.653723,5.449185,66739.454042
35.400000,17.829963,17.805783,6817.273090,6.653747,5.449223,66739.454148
35.450000,17.829975,17.805945,6827.140673,6.653771,5.449256,66739.454255
35.500000,17.829987,17.806106,6837.009370,6.653795,5.449285,66739.454365
35.550000,17.829998,17.806267,6846.879178,6.653819,5.449310,66739.454476
35.600000,17.830010,17.806427,6856.749938,6.653842,5.449332,66739.454587
35.650000,17.830022,17.806585,6866.621384,6.653865,5.449350,66739.454698
35.700000,17.830034,17.806743,6876.493517,6.653888,5.449366,66739.454806
35.750000,17.830045,17.806900,6886.366455,6.653911,5.449380,66739.454914
35.800000,17.830057,17.807057,6896.239931,6.653934,5.449392,66739.455020
35.850000,17.830068,17.807213,6906.113624,6.653956,5.449403,66739.455125
35.900000,17.830079,17.807369,6915.987579,6.653979,5.449413,66739.455230
35.950000,17.830091,17.807523,6925.861674,6.654000,5.449422,66739.455339
36.000000,17.830105,17.807676,6935.735784,6.654020,5.449432,66739.455496
36.050000,17.830121,17.807824,6945.609912,6.654040,5.449443,66739.455926
36.100000,17.830139,17.807968,6955.484222,6.654058,5.449457,66739.457317
36.150000,17.830163,17.808107,6965.359010,6.654075,5.449474,66739.460692
36.200000,17.830210,17.808241,6975.234359,6.654092,5.449503,66739.467156
36.250000,17.830286,17.808370,6985.110376,6.654109,5.449543,66739.479713
36.300000,17.830404,17.808497,6994.987395,6.654128,5.449590,66739.503398
36.350000,17.830557,17.808623,7004.865322,6.654148,5.449650,66739.545725
36.400000,17.830759,17.808749,7014.744192,6.654171,5.449728,66739.615960
36.450000,17.830998,17.808875,7024.623435,6.654195,5.449829,66739.726257
36.500000,17.831276,17.809005,7034.502998,6.654222,5.449948,66739.890007
36.550000,17.831603,17.809139,7044.383068,6.654249,5.450075,66740.123362
36.600000,17.831963,17.809280,7054.263347,6.654277,5.450206,66740.446832
36.650000,17.832353,17.809429,7064.144277,6.654304,5.450339,66740.881008
36.700000,17.832763,17.809586,7074.026126,6.654332,5.450472,66741.445733
36.750000,17.833196,17.809763,7083.909132,6.654360,5.450607,66742.159564
36.800000,17.833641,17.809955,7093.793616,6.654388,5.450744,66743.044260
36.850000,17.834098,17.810165,7103.679757,6.654416,5.450887,66744.117613
36.900000,17.834566,17.810394,7113.567225,6.654442,5.451038,66745.397095
36.950000,17.835042,17.810646,7123.456033,6.654468,5.451197,66746.900473
37.000000,17.835524,17.810923,7133.346528,6.654494,5.451363,66748.644524
37.050000,17.836010,17.811222,7143.238636,6.654520,5.451535,66750.645766
37.100000,17.836498,17.811539,7153.132530,6.654545,5.451716,66752.920431
37.150000,17.836988,17.811881,7163.028482,6.654571,5.451907,66755.480615
37.200000,17.837479,17.812248,7172.926591,6.654596,5.452111,66758.339756
37.250000,17.837971,17.812639,7182.827334,6.654621,5.452327,66761.508619
37.300000,17.838462,17.813051,7192.730422,6.654646,5.452554,66764.994446
37.350000,17.838953,17.813482,7202.635919,6.654670,5.452789,66768.799723
37.400000,17.839444,17.813935,7212.543873,6.654695,5.453035,66772.926682
37.450000,17.839934,17.814412,7222.454153,6.654719,5.453289,66777.377646
37.500000,17.840422,17.814910,7232.366883,6.654745,5.453543,66782.153054
37.550000,17.840907,17.815431,7242.282314,6.654772,5.453794,66787.250438
37.600000,17.841388,17.815971,7252.200415,6.654802,5.454041,66792.660063
37.650000,17.841866,17.816529,7262.121285,6.654836,5.454285,66798.366068
